año,orden de compra,fecha,importe,proveedor,dependencia,expediente
2010,1307,21-04-2010,280.00,CASA MATAMOROS,DEP. TALLERES Y MAESTRANZA,Suministro 1026/2010
2010,1308,21-04-2010,236.00,ALFA RODAMIENTOS,DEP. TALLERES Y MAESTRANZA,Suministro 1026/2010
2010,1359,23-04-2010,1027.70,HERNANDEZ & HERNANDEZ,DEP. TALLERES Y MAESTRANZA,Suministro 1033/2010
2010,1346,22-04-2010,2000.00,FASE SERVICE,NO USAR - DIR. DE FORTALECIMIENTO HUMANO,Suministro 1195/2010
2010,1375,26-04-2010,10000.00,TARJEBUS S.A.,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 1423/2010
2010,1323,22-04-2010,1300.00,BUSCARINI PEDRO,SUBSECRETARIA DE DEPORTES,Suministro 1404/2010
2010,2143,10-06-2010,24119.00,REX AGENCIA DE PUBLICIDAD S.R.L.,SEC. DE GOBIERNO,Suministro 2308/2010
2010,2153,11-06-2010,10285.00,LAHITTE Y ASOCIADOS S.A.,SEC. DE GOBIERNO,Suministro 2267/2010
2010,2508,12-07-2010,3240.95,DISPROAL,NO USAR - DIR. DE FORTALECIMIENTO HUMANO,Suministro 2245/2010
2010,2481,08-07-2010,999.01,QUIMICA HARGOS S.R.L.,NO USAR - DIR. DE FORTALECIMIENTO HUMANO,Suministro 2275/2010
2010,2479,08-07-2010,1470.62,DISTRIBUIDORA MEGASUR,NO USAR - DIR. DE FORTALECIMIENTO HUMANO,Suministro 2275/2010
2010,2538,14-07-2010,2471.09,SUPERMERCADO LA BANDERITA BAHIA S.A.,NO USAR - DIR. DE FORTALECIMIENTO HUMANO,Suministro 2252/2010
2010,2255,16-06-2010,25108.00,HIDRAULICA BAHIA,NO USAR-DEPARTAMENTO CEMENTERIO,Suministro 2411/2010
2010,2229,15-06-2010,938.00,SOUTH SERVICIOS INDUSTRIALES,NO USAR-DEPARTAMENTO CEMENTERIO,Suministro 2203/2010
2010,2361,29-06-2010,970.60,FERRETERIA CENTRO,NO USAR-ESCUELA MPAL DE FORM. LABORAL SAN ROQUE,Suministro 1044/2010
2010,2392,01-07-2010,2937.87,INDUSTRIAS METALURGICAS DON BOSCO S.A.,DEP. TALLERES Y MAESTRANZA,Suministro 2144/2010
2010,2441,05-07-2010,14447.40,PALMA COMUNICACION VISUAL,SEC. DE INFRAESTRUCTURA,Suministro 2058/2010
2010,2191,14-06-2010,20000.00,COOPERATIVA DE TRABAJO VOLUNTAD Y TRABAJO LIMITADA,SEC. DE INFRAESTRUCTURA,Suministro 2386/2010
2010,2180,14-06-2010,24240.00,REX AGENCIA DE PUBLICIDAD S.R.L.,SEC. DE GOBIERNO,Suministro 2302/2010
2010,2244,16-06-2010,14298.50,SILTRAN AUDIO,NO USAR - DIV. JUVENTUD,Suministro 2283/2010
2010,2205,14-06-2010,2400.00,TAKLA ERICA,SEC. DE GOBIERNO,Suministro 2270/2010
2010,1752,17-05-2010,1999.00,REPUESTOS MAYO,DEP. TALLERES Y MAESTRANZA,Suministro 1386/2010
2010,1704,14-05-2010,670.00,LUONGO VIDRIOS,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 1832/2010
2010,1733,17-05-2010,8000.00,ONDAR REPUESTOS,DEP. TALLERES Y MAESTRANZA,Suministro 1828/2010
2010,2582,16-07-2010,9979.19,BERNARDO LEW,COMITE TECNICO EJECUTIVO,Suministro 1366/2010
2010,1794,18-05-2010,4400.00,LOPEZ ROXANA ANALIA,VETERINARIA Y ZOONOSIS,Suministro 1388/2010
2010,1795,18-05-2010,6600.00,VIRGILI DANIELA BEATRIZ,SEC. DE SALUD,Suministro 1931/2010
2010,1859,21-05-2010,350.00,ASOCIACION ARGENTINA DE ACTORES,INSTITUTO CULTURAL MUNICIPAL,Suministro 1420/2010
2010,1984,27-05-2010,1050.00,KITIVER ARIEL ALBERTO,CENTRO DE DIA Y FLIA. SUST.,Suministro 1807/2010
2010,1982,27-05-2010,380.00,TRANSPORTE EL BAHIENSE,CENTRO DE DIA Y FLIA. SUST.,Suministro 1807/2010
2010,1820,19-05-2010,2800.00,NATATORIO CLIMATIZADO BARLOVENTO,SUBSECRETARIA DE DEPORTES,Suministro 1721/2010
2010,1819,19-05-2010,2160.00,TARJEBUS S.A.,NO USAR - DIV. JUVENTUD,Suministro 1640/2010
2010,2100,08-06-2010,173.80,PATAGONIA SOLUCIONES S.A.,COMITE TECNICO EJECUTIVO,Suministro 1611/2010
2010,2097,08-06-2010,86.90,NUEVO MUNDO,COMITE TECNICO EJECUTIVO,Suministro 1611/2010
2010,1796,18-05-2010,3900.00,LOPEZ JOSE ANTONIO,NO USAR-DIR. PRENSA Y DIFUSION,Suministro 1882/2010
2010,1804,18-05-2010,6000.00,ADRE GRACIELA REGINA,NO USAR-SUBSECRETARIA JURIDICA,Suministro 1872/2010
2010,2250,16-06-2010,252.70,PINTURERIA UNGARO,SEC. DE INFRAESTRUCTURA,Suministro 956/2010
2010,2246,16-06-2010,531.76,HIPERTEHUELCHE,SEC. DE INFRAESTRUCTURA,Suministro 956/2010
2010,2109,08-06-2010,775.40,AÑOS LUZ,SEC. DE INFRAESTRUCTURA,Suministro 599/2010
2010,1996,31-05-2010,1476.00,SOUTH SERVICIOS INDUSTRIALES,DEP. DE LOGISTICA Y MANT. URBANO,Suministro 1890/2010
2010,2499,12-07-2010,513.00,PROMAR S.R. L,SEC. DE INFRAESTRUCTURA,Suministro 1861/2010
2010,585,24-02-2010,46900.00,COOPERATIVA DE TRABAJO NOROESTE LIMITADA,DIRECCION DE ESPACIOS PUBLICOS,Suministro 134/2010
2010,629,02-03-2010,24230.34,FRIDO S.R.L.,NO USAR - DIR. DE FORTALECIMIENTO HUMANO,Suministro 380/2010
2010,239,27-01-2010,8000.00,VILLATORO MARIA LAURA,SERV. LOC. PROM Y PROT.I.DER. NIÑOS Y ADOLES.,Suministro 30/2010
2010,248,28-01-2010,8000.00,FELIX VERONICA ANDREA,SERV. LOC. PROM Y PROT.I.DER. NIÑOS Y ADOLES.,Contrato 27/2010
2010,238,27-01-2010,8000.00,CARLAVAN ALEJANDRO MARTIN,SERV. LOC. PROM Y PROT.I.DER. NIÑOS Y ADOLES.,Suministro 24/2010
2010,247,28-01-2010,8000.00,MALUF ANWAR ANTONIO,SERV. LOC. PROM Y PROT.I.DER. NIÑOS Y ADOLES.,Contrato 58/2010
2010,690,05-03-2010,24311.93,BABSKY NORMA ELENA,COMITE TECNICO EJECUTIVO,Suministro 351/2010
2010,253,28-01-2010,15435.00,MB GRUPO GASTRONOMICO,CENTRO DE SALUD MPAL. ING. WHITE,Suministro 43/2010
2010,432,12-02-2010,4616.80,SOUTH SERVICIOS INDUSTRIALES,DIRECCION DE ESPACIOS PUBLICOS,Suministro 52/2010
2010,264,28-01-2010,6300.00,MONTECCHIA LUCIANO OSCAR,NO USAR-DIR. UNID. EJECUTORA PROG. FEDERALES,Contrato 450/2010
2010,368,08-02-2010,2190.00,TRANSPORTE ZAMORA,NO USAR - DIR. DE FORTALECIMIENTO HUMANO,Suministro 381/2010
2010,547,23-02-2010,3000.00,COLOCADORA SUR,DEP. TALLERES Y MAESTRANZA,Suministro 775/2010
2010,548,23-02-2010,5000.00,SANTI RECTIFICACIONES,DEP. TALLERES Y MAESTRANZA,Suministro 746/2010
2010,717,09-03-2010,89855.52,COOPERATIVA ANGEL G BORLENGHI LTDA,SUBDIR. GESTION DE PRESTACIONES,Suministro 150/2010
2010,704,08-03-2010,119806.05,OVERALL S.A.,SUBDIR. GESTION DE PRESTACIONES,Suministro 374/2010
2010,1850,20-05-2010,141479.00,ELECTROMECANICA R.I.,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Decreto 275/2010
2010,789,15-03-2010,1235.50,NUEVO MUNDO,SUBDIR. GESTION DE PRESTACIONES,Suministro 151/2010
2010,616,26-02-2010,2666.00,ASESOR.AR,SEC. DE GOBIERNO,Suministro 880/2010
2010,617,26-02-2010,2666.00,CAFE X MEDIO,SEC. DE GOBIERNO,Suministro 880/2010
2010,607,26-02-2010,3400.00,NEWS SERVICIOS PUBLICITARIOS,SEC. DE GOBIERNO,Suministro 877/2010
2010,608,26-02-2010,7200.00,SASSO GERMAN FEDERICO,SEC. DE GOBIERNO,Suministro 884/2010
2010,836,16-03-2010,392.80,TIENDA VI-VI,HOGAR DEL ADOLESCENTE,Suministro 673/2010
2010,645,02-03-2010,2200.00,EMBRAGUES LEMA,DEP. TALLERES Y MAESTRANZA,Suministro 871/2010
2010,694,05-03-2010,6258.25,CASA VISANI,DELEG. GRAL. DANIEL CERRI,Suministro 692/2010
2010,907,23-03-2010,2700.00,CACHEIRO FERNANDA GABRIELA,INSTITUTO CULTURAL MUNICIPAL,Suministro 826/2010
2010,952,23-03-2010,2300.00,DIAGRAMA S.R.L.,NO USAR-DIV. ADMINISTRATIVA DE TRANSITO,Suministro 1104/2010
2010,1567,05-05-2010,2232.68,DISPROAL,NO USAR - DIR. DE FORTALECIMIENTO HUMANO,Suministro 809/2010
2010,1121,06-04-2010,2100.00,MARINO MORRESI E HIJOS,DEP. MANTENIMIENTO OBRAS CIVILES,Suministro 929/2010
2010,1002,30-03-2010,560.00,TRANSPORTE RONAN,INSTITUTO CULTURAL MUNICIPAL,Suministro 950/2010
2010,1136,08-04-2010,1750.00,CAMBI INGENIERIA,COMITE TECNICO EJECUTIVO,Suministro 855/2010
2010,1602,07-05-2010,4984.40,LA MOLIENDA,PROYECTO APICULTURA,Suministro 1194/2010
2010,993,30-03-2010,480.00,LA CASA DE AHIRN,NO USAR - CLES - CONSEJO LOCAL ECON.Y SOCIAL,Suministro 722/2010
2010,1007,30-03-2010,4000.00,C3I S.A.,SUBDIRECCION DE SISTEMAS E INFRAESTRUCTURA TECNOL,Suministro 1219/2010
2010,1080,05-04-2010,192.00,TRANSPORTE AUTOMOTOR PLAZA SACI,INSTITUTO CULTURAL MUNICIPAL,Suministro 1123/2010
2010,986,29-03-2010,1878.00,CASA HUMBERTO LUCAIOLI S.A.,DEP. HABILITACIONES,Suministro 1107/2010
2010,1586,06-05-2010,3655.00,KITIVER ARIEL ALBERTO,SUBSECRETARIA DE DEPORTES,Suministro 1525/2010
2010,1439,29-04-2010,240.00,TRANSPORTE RONAN,CENTRO DE DIA Y FLIA. SUST.,Suministro 1457/2010
2010,1384,27-04-2010,3500.00,DINAMICA MELIPAL S.R.L.,DEP. TALLERES Y MAESTRANZA,Suministro 1239/2010
2010,1388,27-04-2010,17100.00,COOPERATIVA DE TRABAJO CUATREROS LIMITADA,SEC. DE INFRAESTRUCTURA,Suministro 1597/2010
2010,1812,19-05-2010,2211.00,C3I S.A.,SUBDIRECCION DE SISTEMAS E INFRAESTRUCTURA TECNOL,Suministro 1097/2010
2010,1393,27-04-2010,1980.00,IMPRESIONES CAMPANELLA,DIVISION DE PREVENCION COMUNITARIA,Suministro 656/2010
2010,1471,30-04-2010,67500.00,OTAMENDI ABEL HUMBERTO,DIVISION DE PREVENCION COMUNITARIA,Contrato 1379/2010
2010,1529,04-05-2010,400.00,ASOCIACION COOPERADORA DEL CENTRO MUNICIPAL DE ESTUDIOS FOLKLORICOS DE,INSTITUTO CULTURAL MUNICIPAL,Suministro 1241/2010
2010,1492,03-05-2010,30240.00,MINISTERIO DE SEGURIDAD - SEGURIDAD PROVINCIAL,SUBSEC. SEGURIDAD Y PROTECCION CIUDADANA,Suministro 1342/2010
2010,1495,03-05-2010,20408.00,DAXA ARGENTINA S.A.,COMUNICACIONES,Suministro 1319/2010
2010,2095,08-06-2010,5475.00,FERRETERIA CENTRO,SEC. DE INFRAESTRUCTURA,Suministro 1943/2010
2010,2157,11-06-2010,3370.00,FERRETERIA CENTRO,SEC. DE INFRAESTRUCTURA,Suministro 1946/2010
2010,1871,21-05-2010,1200.00,DIAL PRODUCCIONES,SEC. DE GOBIERNO,Suministro 1994/2010
2010,1883,21-05-2010,750.00,BVC,SEC. DE GOBIERNO,Suministro 1999/2010
2010,1879,21-05-2010,1500.00,FUNDATEC,SEC. DE GOBIERNO,Suministro 2000/2010
2010,1952,26-05-2010,2250.00,HUENTEK,SEC. DE GOBIERNO,Suministro 2001/2010
2010,1944,26-05-2010,10200.00,EMPIRES,SEC. DE GOBIERNO,Suministro 1987/2010
2010,1896,21-05-2010,2400.00,M.D.I.,SEC. DE GOBIERNO,Suministro 2006/2010
2010,1875,21-05-2010,2550.00,FARO REALIZACIONES,SEC. DE GOBIERNO,Suministro 2094/2010
2010,1989,28-05-2010,1920.00,CAMBI INGENIERIA,COMITE TECNICO EJECUTIVO,Suministro 1617/2010
2010,1946,26-05-2010,8000.00,C3I S.A.,SUBDIRECCION DE SISTEMAS E INFRAESTRUCTURA TECNOL,Suministro 1878/2010
2010,2207,14-06-2010,6000.00,SALVATORI ANDRES,SEC. DE GOBIERNO,Suministro 2371/2010
2010,2274,16-06-2010,6000.00,FABI JUAN IGNACIO,NO USAR-DEP. VIVIENDA,Contrato 2344/2010
2010,2278,17-06-2010,6600.00,MALLIA MARIA CELESTE,NO USAR-DEP. VIVIENDA,Contrato 2340/2010
2010,2269,16-06-2010,8400.00,COREI JESSICA ROMINA,SEC. DE INFRAESTRUCTURA,Suministro 2362/2010
2010,2421,01-07-2010,4080.00,PATAGONIA SOLUCIONES S.A.,DELEG. VILLA H. GREEN,Suministro 1981/2010
2010,2292,18-06-2010,3500.00,ARTIGAS,CENTRO CAPAC. Y PROMOCION VILLA MIRAMAR,Suministro 2257/2010
2010,2287,17-06-2010,1000.00,GUICHANDUT MARIA AMARA,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 2333/2010
2010,2289,17-06-2010,12310.00,REX AGENCIA DE PUBLICIDAD S.R.L.,NO USAR-SEC. DE ASESORIA LETRADA,Suministro 2236/2010
2010,2372,30-06-2010,20000.00,COOPERATIVA DE TRABAJO VOLUNTAD Y TRABAJO LIMITADA,SEC. DE INFRAESTRUCTURA,Suministro 2348/2010
2010,2306,22-06-2010,16135.00,REX AGENCIA DE PUBLICIDAD S.R.L.,SEC. DE GOBIERNO,Suministro 2334/2010
2010,2305,22-06-2010,13000.00,PETTINARI HAURI ROMINA,TEATRO MUNICIPAL,Contrato 2048/2010
2010,57,14-01-2010,832.00,SU TAXI,HOGAR REFUGIO DE VIOLENCIA FAMILIAR,Suministro 3/2010
2010,280,29-01-2010,4500.00,CAMBI INGENIERIA,COMUNICACIONES,Suministro 384/2010
2010,307,01-02-2010,662.57,SHELL GAS S.A.,DEP. DE LOGISTICA Y MANT. URBANO,Suministro 251/2010
2010,439,12-02-2010,1250.00,MEDICA BAHIA,PLAN APELL,Suministro 392/2010
2010,513,19-02-2010,4642.00,BANCHERO MARIA JOSE,SERV. LOC. PROM Y PROT.I.DER. NIÑOS Y ADOLES.,Contrato 462/2010
2010,302,01-02-2010,6000.00,OPTICA SARMIENTO,SEC. DE SALUD,Suministro 461/2001
2010,279,29-01-2010,23000.00,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,DIR. GRAL. DE PLANIFICACION ESTRATEGICA EN SALUD,Suministro 448/2010
2010,298,01-02-2010,175.00,TARJEBUS S.A.,SEC. DE SALUD,Suministro 455/2010
2010,363,05-02-2010,7800.00,CECCONE HECTOR FRANCISCO,SECRETARIA DE ECONOMIA,Suministro 545/2010
2010,440,12-02-2010,36000.00,JK TRANSPORTES S.A.,DEP. DE LOGISTICA Y MANT. URBANO,Suministro 254/2010
2010,473,16-02-2010,4000.00,LIBRERIA DEL COLEGIO,PROTOCOLO Y RELACIONES INSTITUCIONALES,Suministro 467/2010
2010,348,05-02-2010,3000.00,FIC. ARTE Y MADERA,PROTOCOLO Y RELACIONES INSTITUCIONALES,Suministro 482/2010
2010,347,05-02-2010,5000.00,ECOBAHIA S.A.,PROTOCOLO Y RELACIONES INSTITUCIONALES,Suministro 466/2010
2010,392,09-02-2010,17000.00,LORRE HECTOR EDUARDO,NO USAR - DTO. INGENIERIA DE TRANSITO,Suministro 101/2010
2010,395,09-02-2010,1300.00,IMPRENTA LENZU,INSTITUTO CULTURAL MUNICIPAL,Suministro 574/2010
2010,669,04-03-2010,6666.00,PERIODISTAS Y PRODUCCIONES,SEC. DE GOBIERNO,Suministro 934/2010
2010,661,03-03-2010,8214.00,DAXA ARGENTINA S.A.,COMUNICACIONES,Suministro 503/2010
2010,757,10-03-2010,1600.00,TRANSPORTE LAMBERTUCCI,INSTITUTO CULTURAL MUNICIPAL,Suministro 769/2010
2010,712,08-03-2010,25692.00,DAXA ARGENTINA S.A.,COMUNICACIONES,Suministro 502/2010
2010,693,05-03-2010,1440.00,COMSUR S.R.L.,H.C.D.,Suministro 793/2010
2010,1618,07-05-2010,1222.00,GASTALDI  TRANSMISIONES,DEP. DE LOGISTICA Y MANT. URBANO,Suministro 261/2010
2010,716,09-03-2010,696.90,LIBRERIA DON BOSCO,SEC. DE GOBIERNO,Suministro 859/2010
2010,751,09-03-2010,2640.00,EL MOLINO RESTAURANT,INSTITUTO CULTURAL MUNICIPAL,Suministro 585/2010
2010,874,22-03-2010,1494.55,AÑOS LUZ,MUSEO DE ARTE CONTEMPORANEO,Suministro 842/2010
2010,729,09-03-2010,2960.00,REX AGENCIA DE PUBLICIDAD S.R.L.,SEC. DE GOBIERNO,Suministro 1007/2010
2010,728,09-03-2010,18150.00,LAHITTE Y ASOCIADOS S.A.,SEC. DE GOBIERNO,Suministro 1005/2010
2010,749,09-03-2010,7000.00,COLEGIO JOSE DE SAN MARTIN,HOGAR DE NIÑOS Y NIÑAS PEUMAYEN,Suministro 882/2010
2010,892,22-03-2010,1694.96,DISPROAL,CENTRO DE DIA Y FLIA. SUST.,Suministro 710/2010
2010,768,10-03-2010,4700.00,IMPRESIONES CAMPANELLA,SEC. DE GOBIERNO,Suministro 913/2010
2010,1013,30-03-2010,9500.00,IMPRENTA MARQUEZ GARABANO,INSTITUTO CULTURAL MUNICIPAL,Suministro 1337/2010
2010,1016,30-03-2010,15850.00,FRANCISCO LONAS,INSTITUTO CULTURAL MUNICIPAL,Suministro 1307/2010
2010,1113,05-04-2010,3000.00,ASOCIACION COOPERADORA DEL CENTRO MUNICIPAL DE ESTUDIOS FOLKLORICOS DE,INSTITUTO CULTURAL MUNICIPAL,Contrato 1066/2010
2010,1042,30-03-2010,762.78,CARPINTERIA SAN CAYETANO,DEP. TALLERES Y MAESTRANZA,Suministro 1280/2010
2010,1123,06-04-2010,17527.50,COOPERATIVA DIGNIDAD Y PROGRESO LTDA.,SEC. DE INFRAESTRUCTURA,Suministro 1245/2010
2010,1045,31-03-2010,3146.00,REX AGENCIA DE PUBLICIDAD S.R.L.,SEC. DE GOBIERNO,Suministro 1290/2010
2010,1052,31-03-2010,6291.00,REX AGENCIA DE PUBLICIDAD S.R.L.,SEC. DE GOBIERNO,Suministro 1289/2010
2010,1040,30-03-2010,22654.00,REX AGENCIA DE PUBLICIDAD S.R.L.,SEC. DE GOBIERNO,Suministro 1327/2010
2010,1130,07-04-2010,731.00,CARPINTERIA SAN CAYETANO,SEC. DE GOBIERNO,Suministro 1006/2010
2010,1463,30-04-2010,22277.00,REX AGENCIA DE PUBLICIDAD S.R.L.,SEC. DE GOBIERNO,Suministro 1418/2010
2010,1475,30-04-2010,24708.00,REX AGENCIA DE PUBLICIDAD S.R.L.,SEC. DE GOBIERNO,Suministro 1493/2010
2010,1447,30-04-2010,16149.50,ESTAMPADOS CIVILES S.A.,PROTOCOLO Y RELACIONES INSTITUCIONALES,Suministro 1824/2010
2010,1497,03-05-2010,795.00,TRANSPORTE AUTOMOTOR LA PATAGONIA S.R.L.,INSTITUTO CULTURAL MUNICIPAL,Suministro 1510/2010
2010,1684,13-05-2010,331.20,PAPELERA SAN LUIS SACEI,BROMATOLOGIA Y  PROTECC. SALUD,Suministro 674/2010
2010,1558,05-05-2010,33.00,PROVINCIA SEGUROS S.A.,INSTITUTO CULTURAL MUNICIPAL,Suministro 1566/2010
