año,orden de compra,fecha,importe,proveedor,dependencia,expediente
2018,3145,31-07-2018,36000.00,HIPKE ANA LUZ,OFICINA DE COORDINACION NIDO,Suministro 3301/2018
2018,860,22-03-2018,10560.00,EMBRAGUES ALESS,DEP. TALLERES Y MAESTRANZA,Suministro 1288/2018
2018,1355,20-04-2018,2700.00,COMSUR S.R.L.,PLAN APELL,Suministro 1073/2018
2018,4470,08-10-2018,1100.00,TALLER DE CHAPA Y PINTURA MAYER,DEP. TALLERES Y MAESTRANZA,Suministro 4507/2018
2018,4475,08-10-2018,10000.00,CO- TECNICA,DEP. TALLERES Y MAESTRANZA,Suministro 4360/2018
2018,4507,09-10-2018,43728.02,BAHIA AMBIENTAL SAPEM,SUBSEC. DE GESTION AMBIENTAL,Suministro 4846/2018
2018,5066,09-11-2018,285335.44,COOPERATIVA DE TRABAJADORES UNIDOS LIMITADA,SUBSEC. DE GESTION AMBIENTAL,Suministro 5271/2018
2018,4905,31-10-2018,7000.00,AQUALIFE,NO USAR-SEC DE MODERNIZACION  Y CALIDAD DE GESTION,Suministro 5414/2018
2018,5051,08-11-2018,60000.00,REPUESTOS TATO,DEP. TALLERES Y MAESTRANZA,Suministro 5173/2018
2018,5053,08-11-2018,60000.00,REPUESTOS LASPIUR,DEP. TALLERES Y MAESTRANZA,Suministro 5175/2018
2018,1467,25-04-2018,36800.00,EMBRAGUES LEMA,DEP. TALLERES Y MAESTRANZA,Suministro 1751/2018
2018,2012,28-05-2018,49500.00,MARTELLINI LAURA INES,NO USAR- SUBSEC DE EDUCACION,Suministro 1882/2018
2018,2935,19-07-2018,88798.64,PANADERIA EL CRISOL,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 1850/2018
2018,2207,08-06-2018,13450.44,TRACK MAR SACI,DEP. TALLERES Y MAESTRANZA,Suministro 2437/2018
2018,5524,30-11-2018,115500.00,COOPERATIVA DE TRABAJO VILLA ROSAS LDTA.,DIRECCION GRAL. DE EDUCACION,Suministro 5930/2018
2018,5144,15-11-2018,4945.00,CORTE MALENA,DIRECCION GRAL. DE EDUCACION,Suministro 5421/2018
2018,5141,15-11-2018,12000.00,COOPERATIVA DE TRABAJO CENTRO LTDA.,INSTITUTO CULTURAL MUNICIPAL,Suministro 5624/2018
2018,270,09-02-2018,6090.00,CELSIUS COMERCIAL,DEP. ELECTRICIDAD Y MECANICA,Suministro 64/2018
2018,269,09-02-2018,60670.60,MARINI & CIA S.R.L.,DEP. ELECTRICIDAD Y MECANICA,Suministro 64/2018
2018,4108,27-09-2018,7277.20,HIPERTEHUELCHE,ACCION COMUNITARIA,Suministro 4012/2018
2018,5771,10-12-2018,30800.00,NIXEL COMPUTACION,NO USAR-SEC. DE SEGURIDAD Y PROT. CIUDADANA,Suministro 5481/2018
2018,5992,14-12-2018,6661.39,PROMAR S.R. L,SEC. DE GOBIERNO,Suministro 5834/2018
2018,1294,16-04-2018,30000.00,ACCESORIOS IGNACIO,DEP. TALLERES Y MAESTRANZA,Suministro 1673/2018
2018,1280,16-04-2018,2500.00,SATEC TELECOMUNICACIONES,NO USAR- SUBSEC DE EDUCACION,Suministro 1531/2018
2018,2859,12-07-2018,395814.33,CONSAR CONSTRUCTORA ARGENTINA S.R.L.,DEP. PROYECTOS Y OBRAS,Expediente 1552/2018
2018,246,08-02-2018,1582.28,CODIMAT S.A.,DELEG. GRAL. DANIEL CERRI,Suministro 442/2018
2018,627,08-03-2018,7620.00,PIBRO,DIR. DE DESARROLLO Y ECONOMIA SOCIAL,Suministro 917/2018
2018,1586,26-04-2018,38697.00,REPUESTOS TATO,NO USAR-SEC. DE SEGURIDAD Y PROT. CIUDADANA,Suministro 681/2018
2018,600,07-03-2018,52406.07,TRANSPORTE MAPA S.A.,NO USAR- SUBSEC DE EDUCACION,Suministro 735/2018
2018,2262,13-06-2018,5074784.27,RL CONSTRUCCIONES,DEP. VIVIENDA,Decreto 12/2018
2018,113,26-01-2018,28500.00,ZAMORA ARIEL LEANDRO,SUBSECRETARIA DE DEPORTES,Suministro 9/2018
2018,1132,04-04-2018,363340.92,CONSAR CONSTRUCTORA ARGENTINA S.R.L.,DEP. PROYECTOS Y OBRAS,Suministro 92/2018
2018,129,29-01-2018,82620.00,CARRETERAS 2000 S.A.,DEP. DE LOGISTICA Y MANT. URBANO,Suministro 165/2018
2018,43,19-01-2018,1650.00,SATEC TELECOMUNICACIONES,DELEG. VILLA ROSAS,Suministro 151/2018
2018,132,29-01-2018,389726.16,ASOCIACION ARGENTINA DE ACTORES,INSTITUTO CULTURAL MUNICIPAL,Suministro 8/2018
2018,2759,05-07-2018,826449.00,JOTAFI S.A.,SUBSECRETARIA DE INGRESOS PUBLICOS,Suministro 1896/2018
2018,427,28-02-2018,263296.37,PROBRAS BAHIA S.R.L.,DEP. PROYECTOS Y OBRAS,Suministro 52/2018
2018,583,06-03-2018,158750.00,MARINI & CIA S.R.L.,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 43/2018
2018,584,06-03-2018,55712.50,OBRELECTRIC SRL.,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 43/2018
2018,250,08-02-2018,2746.00,NEUMATICOS RO-MA,DEP. TALLERES Y MAESTRANZA,Suministro 241/2018
2018,1387,23-04-2018,54855.64,VIÑUELA MARIA LAURA,PROGRAMA CABALLO DE TROYA,Suministro 1175/2018
2018,1330,19-04-2018,66935.12,GRIZIA DIANA CRISTINA,HOGAR DEL ADOLESCENTE,Suministro 1157/2018
2018,1356,20-04-2018,48985.92,RIQUELME MAYRA GISELA,MAMAS CUIDADORAS,Suministro 1167/2018
2018,1256,13-04-2018,57983.50,CODIMAT S.A.,SEC. DE INFRAESTRUCTURA,Suministro 1746/2018
2018,2359,19-06-2018,24080.00,VERDULERIA EL PARQUE,NO USAR- SUBSEC DE EDUCACION,Suministro 1794/2018
2018,151,30-01-2018,547624.00,KM INGENIERIA,COMITE TECNICO EJECUTIVO,Suministro 405/2018
2018,160,31-01-2018,10230.00,VIGILAN S.A.,NO USAR-SEC. DE SEGURIDAD Y PROT. CIUDADANA,Suministro 347/2018
2018,4834,30-10-2018,242000.00,LUMADI S.A.,SEC. DE INFRAESTRUCTURA,Suministro 4110/2018
2018,4487,08-10-2018,611543.07,CONSAR CONSTRUCTORA ARGENTINA S.R.L.,DEP. PROYECTOS Y OBRAS,Suministro 4030/2018
2018,4840,30-10-2018,147814.70,CAMBA SOCIEDAD ANONIMA,DEP. TALLERES Y MAESTRANZA,Suministro 4129/2018
2018,4007,21-09-2018,69510.26,CAMBA SOCIEDAD ANONIMA,DEP. TALLERES Y MAESTRANZA,Suministro 4130/2018
2018,4163,27-09-2018,54000.00,HIPKE ANA LUZ,OFICINA DE COORDINACION NIDO,Suministro 4137/2018
2018,4062,26-09-2018,269183.16,COOPERATIVA DE TRABAJO NOROESTE LIMITADA,NO USAR-MAYORDOMIA,Suministro 4092/2018
2018,5927,13-12-2018,284350.00,COOPERATIVA DE TRABAJO TRANSPORTISTAS Y VOLCADORES BAHIA BLANCA,SEC. DE INFRAESTRUCTURA,Suministro 5504/2018
2018,5184,20-11-2018,91000.00,OCAMPO MARIO DANIEL,SEC. DE INFRAESTRUCTURA,Suministro 5505/2018
2018,228,07-02-2018,12300.00,CASA MARTINEZ,HOGAR REFUGIO DE VIOLENCIA FAMILIAR,Suministro 175/2018
2018,850,22-03-2018,336620.20,DROGUERIA GAVAZZA,SUBSECRETARIA DE GESTION Y ECON DE LA SALUD,Suministro 100/2018
2018,123,29-01-2018,7000.00,ALVAREZ NEUMATICOS S.A.,NO USAR-SEC. DE SEGURIDAD Y PROT. CIUDADANA,Suministro 252/2018
2018,3117,30-07-2018,30000.00,SCHIAVONI GEORGINA,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 2658/2018
2018,3118,30-07-2018,30000.00,BENAVENTE FEDERICO AGUSTIN,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 2657/2018
2018,3020,24-07-2018,30000.00,OPTICA HORUS NEES,SUBSECRETARIA DE GESTION Y ECON DE LA SALUD,Suministro 3215/2018
2018,552,05-03-2018,1276.00,DIAGRAMA S.R.L.,DPTO. DE PROYECTOS URBANOS,Suministro 859/2018
2018,2858,12-07-2018,10210.00,ENCENDIDOS PABLO,NO USAR-SEC. DE SEGURIDAD Y PROT. CIUDADANA,Suministro 2194/2018
2018,2853,12-07-2018,40000.00,CAN MAR REPUESTOS,NO USAR-SEC. DE SEGURIDAD Y PROT. CIUDADANA,Suministro 2194/2018
2018,2078,31-05-2018,19080.00,RAMIREZ FERMIN ENRIQUE,INSTITUTO CULTURAL MUNICIPAL,Suministro 2287/2018
2018,2075,31-05-2018,32910.57,TOURN CLAUDIA ELIZABETH,TEATRO MUNICIPAL,Suministro 2261/2018
2018,2362,19-06-2018,19500.00,ZALDUA FACUNDO JOSE,NO USAR-DIRECCION GRAL. DE TECNICA JURIDICA,Suministro 2295/2018
2018,2412,22-06-2018,742898.54,INGENIERIA Y ARQUITECTURA SRL,DEP. VIALIDAD,Suministro 2167/2018
2018,2016,28-05-2018,2196.00,COMSUR S.R.L.,MAMAS CUIDADORAS,Suministro 1011/2018
2018,2942,19-07-2018,35985.67,BERNARDO LEW,BROMATOLOGIA Y  PROTECC. SALUD,Suministro 1416/2018
2018,2382,19-06-2018,17570.00,CASTISERVICE,DIR. DE DESARROLLO Y ECONOMIA SOCIAL,Suministro 2355/2018
2018,2338,19-06-2018,5750.00,IMPRENTA MARQUEZ GARABANO,TEATRO MUNICIPAL,Suministro 2441/2018
2018,4038,24-09-2018,105386.64,400FRIO S.A.,SEC. DE GOBIERNO,Suministro 4197/2018
2018,4177,28-09-2018,345000.00,SASSO GERMAN FEDERICO,SECRETARIA PRIVADA,Suministro 3731/2018
2018,4458,05-10-2018,5000.00,ASESOR.AR,SECRETARIA PRIVADA,Suministro 4778/2018
2018,5942,14-12-2018,34821.42,TRAVESIA - VIAJES Y TURISMO,NO USAR-SUBDIR. DE CAPITAL HUMANO,Suministro 6069/2018
2018,413,27-02-2018,55095.40,CAMBA SOCIEDAD ANONIMA,DEP. TALLERES Y MAESTRANZA,Suministro 586/2018
2018,401,27-02-2018,6534.00,ECOBAHIA S.A.,NO USAR-DIR. GRAL DE MOVILIDAD URBANA,Suministro 676/2018
2018,2120,01-06-2018,16713.20,HIDRAULICA BAHIA,DEP. ELECTRICIDAD Y MECANICA,Suministro 1988/2018
2018,2523,28-06-2018,105000.00,TRANSPORTE RAP DE LANGE DANTE RAUL,SUBSECRETARIA DE DEPORTES,Suministro 2292/2018
2018,2440,26-06-2018,30000.00,PROYECCION COMUNICACION INTEGRAL,H.C.D.,Suministro 2766/2018
2018,100,26-01-2018,3650.83,EMSICA SRL,SUBSECRETARIA DE DEPORTES,Suministro 341/2018
2018,712,14-03-2018,7260.00,400FRIO S.A.,SEC. DE SALUD,Suministro 1257/2018
2018,1164,06-04-2018,20322.00,OBRELECTRIC SRL.,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 1015/2018
2018,923,26-03-2018,7950720.00,JOTAFI S.A.,SECRETARIA DE ECONOMIA,Suministro 698/2018
2018,1331,19-04-2018,110970.00,ORGEIRA RAMIRO CRISTIAN,SEC. DE GOBIERNO,Suministro 1045/2018
2018,726,15-03-2018,20136.00,CARLOS GASTINEL Y CIA SRL,DEP. TALLERES Y MAESTRANZA,Suministro 1070/2018
2018,2530,28-06-2018,253750.00,MB GRUPO GASTRONOMICO,SUBSECRETARIA DE GESTION Y ECON DE LA SALUD,Suministro 2499/2018
2018,2725,02-07-2018,185440.00,S Y M,SEC. DE SALUD,Suministro 2395/2018
2018,2948,19-07-2018,43800.00,METALURGICA TRE - VOL,NO USAR - DTO. INGENIERIA DE TRANSITO,Suministro 2368/2018
2018,2997,24-07-2018,83563.00,CASA BLANCO S.A.,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 2349/2018
2018,2995,24-07-2018,13950.00,OBRELECTRIC SRL.,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 2349/2018
2018,2241,11-06-2018,3966.00,FERRETERIA CENTRO,NO USAR - DTO. INGENIERIA DE TRANSITO,Suministro 2369/2018
2018,2542,28-06-2018,268468.75,OJEDA Y GUERRA S.H.,BROMATOLOGIA Y  PROTECC. SALUD,Suministro 2500/2018
2018,2235,11-06-2018,13916.13,GUILLERMO SIMONE SACIFIA,DEP. TALLERES Y MAESTRANZA,Suministro 2394/2018
2018,3091,27-07-2018,1200.00,ASOCIACION ARGENTINA DE ACTORES,INSTITUTO CULTURAL MUNICIPAL,Suministro 3044/2018
2018,1326,18-04-2018,44407.00,TRANSPORTE MAPA S.A.,DIRECCION GRAL. DE ACCION SOCIAL,Suministro 1792/2018
2018,3422,17-08-2018,15891.40,HIPERTEHUELCHE,SUBDIR. DE TIERRAS E INMUEBLES MUNICIPALES,Suministro 2560/2018
2018,3438,21-08-2018,2421.71,CODIMAT S.A.,SUBDIR. DE TIERRAS E INMUEBLES MUNICIPALES,Suministro 3077/2018
2018,3851,11-09-2018,53100.00,"SEGUSUR S.H. DE GOMEZ, GUSTAVO Y GARCIA, MARTIN",DIVISION HIGIENE Y SEGURIDAD EN EL TRABAJO,Suministro 3477/2018
2018,829,20-03-2018,13295.53,SUPERMERCADO LA BANDERITA BAHIA S.A.,NO USAR- SUBSEC DE EDUCACION,Suministro 652/2018
2018,827,20-03-2018,15227.00,VERDULERIA EL PARQUE,NO USAR- SUBSEC DE EDUCACION,Suministro 652/2018
2018,400,27-02-2018,22176.00,LA MOLIENDA,ACCION COMUNITARIA,Suministro 713/2018
2018,542,02-03-2018,46101.00,TRANSPORTE MAPA S.A.,DIRECCION GRAL. DE ACCION SOCIAL,Suministro 973/2018
2018,1149,06-04-2018,5082.00,VICTORIA VINILO,NO USAR-SEC. DE SEGURIDAD Y PROT. CIUDADANA,Suministro 1412/2018
2018,1388,23-04-2018,66935.12,BERTO KARINA MARCELA,SERV. LOC. PROM Y PROT.I.DER. NIÑOS Y ADOLES.,Suministro 1059/2018
2018,6226,27-12-2018,570050.00,HOLDING BAHIA,ALMACEN DE COMPRAS,Suministro 5842/2018
2018,4186,28-09-2018,69300.00,PIOLO SEBASTIAN MATIAS,DEP. VIVIENDA,Suministro 3792/2018
2018,3852,11-09-2018,26136.00,CONTEBA SERVICIOS SRL.,SUBSEC. DE GESTION AMBIENTAL,Suministro 4049/2018
2018,4068,26-09-2018,19500.00,ZALDUA FACUNDO JOSE,NO USAR-SUBSECRETARIA LEGAL Y TECNICA,Suministro 3955/2018
2018,4122,27-09-2018,66000.00,LABUDIA ANA CAROLINA,DIRECCION GRAL. DE EDUCACION,Suministro 3989/2018
2018,3953,18-09-2018,83000.00,OCA,NO USAR-MAYORDOMIA,Suministro 4051/2018
2018,3944,18-09-2018,51500.00,MONTERO JAVIER EZEQUIEL,SECRETARIA PRIVADA,Suministro 4128/2018
2018,4155,27-09-2018,61366.50,VALLEJOS TAPIA SONIA ELISABETH,PEQUEÑOS HOGARES - HOGAR SUST.,Suministro 3804/2018
2018,4499,09-10-2018,20000.00,DISMAR,DEP. TALLERES Y MAESTRANZA,Suministro 4349/2018
2018,173,31-01-2018,155670.98,COOPERATIVA ANGEL G BORLENGHI LTDA,NO USAR-MAYORDOMIA,Suministro 408/2018
2018,177,31-01-2018,18647.97,COOPERATIVA ANGEL G BORLENGHI LTDA,NO USAR-MAYORDOMIA,Suministro 404/2018
2018,2654,29-06-2018,66000.00,MIDOLO ANA SOFIA,NO USAR- SUBSEC DE EDUCACION,Suministro 1914/2018
2018,2437,22-06-2018,23058.64,BAZERQUE MARCIA BELEN,COORD. PROGRAMA ENVION,Suministro 2510/2018
2018,4638,17-10-2018,1927039.00,SILTRAN AUDIO,INSTITUTO CULTURAL MUNICIPAL,Suministro 2564/2018
2018,2781,06-07-2018,5500.00,RAYO SRL.,MUSEO HISTORICO,Suministro 2735/2018
2018,436,28-02-2018,79639.70,ECOAMBIENTAL INGENIERIA EN MEDIO AMBIENTE S.A.,SEC. DE GOBIERNO,Suministro 563/2018
2018,421,28-02-2018,98834.25,COOPERATIVA ANGEL G BORLENGHI LTDA,NO USAR-MAYORDOMIA,Suministro 657/2018
2018,423,28-02-2018,122960.00,SAVEANU NICOLAS VICTOR,INSTITUTO CULTURAL MUNICIPAL,Suministro 635/2018
2018,6049,18-12-2018,19200.00,LIBRERIA DEL COLEGIO,HOGAR DE NIÑOS Y NIÑAS PEUMAYEN,Suministro 5220/2018
2018,876,22-03-2018,81870.00,ESTACION DE SERVICIO LAPACO,DEP. TALLERES Y MAESTRANZA,Suministro 1265/2018
2018,865,22-03-2018,8044.05,HIDRAULICA BAHIA,DEP. ELECTRICIDAD Y MECANICA,Suministro 1283/2018
2018,2442,26-06-2018,27000.00,RADIO VORTERIX BAHIA 99.1,H.C.D.,Suministro 2775/2018
2018,2518,28-06-2018,16500.00,LARUINA ANTONIO ARIEL,H.C.D.,Suministro 2782/2018
2018,3062,26-07-2018,4750.00,ESCUELA TALLER IMPRENTA LA PIEDAD,SUBSECRETARIA DE GESTION Y ECON DE LA SALUD,Suministro 3296/2018
2018,3527,24-08-2018,181246.00,ALVAREZ NEUMATICOS S.A.,NO USAR-SEC. DE SEGURIDAD Y PROT. CIUDADANA,Suministro 2972/2018
2018,3341,15-08-2018,59382.00,DIETRICH S.A.,COMITE TECNICO EJECUTIVO,Suministro 3306/2018
2018,3589,29-08-2018,40646.00,CALIBRACIONES ITM S.A.,SANEAMIENTO AMBIENTAL,Suministro 3333/2018
2018,4774,26-10-2018,8131633.72,RL CONSTRUCCIONES,DEP. VIVIENDA,Suministro 2689/2018
2018,530,02-03-2018,10556.00,ALVAREZ NEUMATICOS S.A.,DEP. TALLERES Y MAESTRANZA,Suministro 581/2018
2018,771,16-03-2018,41305.00,REX AGENCIA DE PUBLICIDAD S.R.L.,SECRETARIA PRIVADA,Suministro 1248/2018
2018,1345,20-04-2018,496.80,PROVINCIA SEGUROS S.A.,MUSEO FERROWHITE,Suministro 1712/2018
2018,1732,07-05-2018,8653.49,LA MOLIENDA,SUBSECRETARIA DE DEPORTES,Suministro 1600/2018
2018,2106,31-05-2018,21000.00,ABRAHAM AGUSTIN ANDRES,SEC. DE SALUD,Suministro 2313/2018
2018,630,08-03-2018,2840.00,FERRETERIA INDUSTRIAL FIAS S.A.,MUSEO FERROWHITE,Suministro 554/2018
2018,557,05-03-2018,1280.00,FERRETERIA INDUSTRIAL FIAS S.A.,MUSEO FERROWHITE,Suministro 552/2018
2018,1749,08-05-2018,11960.00,ZAPATILANDIA,CASA DE ABRIGO,Suministro 1401/2018
2018,1709,03-05-2018,20929.00,TIENDA VI-VI,INSTITUTO JOSE LUIS CANTILO,Suministro 1275/2018
2018,1708,03-05-2018,24930.00,LA CANTERA DE IGNACIO DOBRY,INSTITUTO JOSE LUIS CANTILO,Suministro 1275/2018
2018,1717,04-05-2018,43630.00,ZAPATILANDIA,LILIANA ABIA DE CECI (EX CASA DEL NIÑO ING. WHITE),Suministro 1398/2018
2018,3726,30-08-2018,273600.00,COOPERATIVA DE TRABAJO VILLA ROSAS LDTA.,DIRECCION GRAL. DE EDUCACION,Suministro 3611/2018
2018,3719,30-08-2018,514675.05,COOPERATIVA DE TRABAJO VILLA ROSAS LDTA.,DIRECCION GRAL. DE EDUCACION,Suministro 3586/2018
2018,3560,27-08-2018,9284.00,MILLA NEUMATICOS,SUBSECRETARIA DE GESTION Y ECON DE LA SALUD,Suministro 3752/2018
2018,3023,24-07-2018,854.17,PENDAS SANITARIOS S.A.,NO USAR-MAYORDOMIA,Suministro 3180/2018
2018,3175,31-07-2018,1081583.94,COOPERATIVA ANGEL G BORLENGHI LTDA,NO USAR-MAYORDOMIA,Suministro 3158/2018
2018,3021,24-07-2018,3926.00,CONTELEC S.A.,COMITE TECNICO EJECUTIVO,Suministro 3085/2018
