año,orden de compra,fecha,importe,proveedor,dependencia,expediente
2013,146,22-01-2013,650.00,HERNANDEZ & HERNANDEZ,DEP. TALLERES Y MAESTRANZA,Resolución 51/2013
2013,283,30-01-2013,2994.84,CODIMAT S.A.,DELEG. VILLA H. GREEN,Suministro 35/2013
2013,194,24-01-2013,9850.00,ALVAREZ NEUMATICOS S.A.,DEP. TALLERES Y MAESTRANZA,Suministro 136/2013
2013,78,15-01-2013,7840.00,TURNER PABLO ARIEL,DEP. TALLERES Y MAESTRANZA,Suministro 134/2013
2013,880,22-03-2013,50000.00,DIARIO LA NUEVA PROVINCIA S.R.L.,SEC. DE GOBIERNO,Suministro 1310/2013
2013,881,22-03-2013,54000.00,COMSUR S.R.L.,H.C.D.,Suministro 1191/2013
2013,2206,29-05-2013,5866543.52,INGENIERIA Y ARQUITECTURA SRL,DEP. VIALIDAD,Suministro 342/2013
2013,2964,03-07-2013,7170.00,"SEGUSUR S.H. DE GOMEZ, GUSTAVO Y GARCIA, MARTIN",NO USAR DIVISION SEGURIDAD E HIGIENE EN EL TRABAJO,Suministro 2063/2013
2013,320,05-02-2013,2500.00,EMBRAGUES LEMA,DEP. TALLERES Y MAESTRANZA,Suministro 441/2013
2013,317,04-02-2013,450.00,IMPRENTA CAMPANELLA,SUBSECRETARIA DE DEPORTES,Suministro 476/2013
2013,323,05-02-2013,2473.59,ARIAS AUTOMOTORES,DEP. TALLERES Y MAESTRANZA,Suministro 384/2013
2013,310,04-02-2013,10122.00,ALBARRACIN ALEJANDRO ELIO,SEC. DE INFRAESTRUCTURA,Suministro 382/2013
2013,19,04-01-2013,7360.00,CALVO MANUEL ALEJANDRO,DELEG. NORTE,Suministro 11/2013
2013,2467,10-06-2013,1189.40,FERRETERIA CENTRO,NO USAR - ESCUELA MUNICIPAL DE FORMACION LABORAL,Suministro 1224/2013
2013,2357,05-06-2013,9054.62,HIPERTEHUELCHE,DELEG. LAS VILLAS,Suministro 1312/2013
2013,2081,24-05-2013,4800.00,CLAIR EDUARDO JOSE,INSTITUTO CULTURAL MUNICIPAL,Suministro 2105/2013
2013,6042,30-12-2013,849800.00,BAHIA AUTOMOTORES S.A.,SEC. DE SALUD,Suministro 1065/2013
2013,1984,17-05-2013,1890.32,BAHIA COMUNICACIONES S.A.,COMUNICACIONES,Suministro 2018/2013
2013,2188,29-05-2013,7399.98,IMPRENTA FIORE,SUBSECRETARIA DE GESTION Y ECON DE LA SALUD,Suministro 2095/2013
2013,196,24-01-2013,18573.00,DAXA ARGENTINA S.A.,COMUNICACIONES,Suministro 202/2013
2013,3124,15-07-2013,1116480.00,COMSUR S.R.L.,COMUNICACIONES,Suministro 284/2013
2013,167,23-01-2013,1780.00,HERNANDEZ & HERNANDEZ,DEP. TALLERES Y MAESTRANZA,Suministro 295/2013
2013,174,23-01-2013,1745.93,FINNING ARGENTINA SOCIEDAD ANONIMA,DEP. TALLERES Y MAESTRANZA,Suministro 252/2012
2013,624,06-03-2013,323450.00,ELECTROMECANICA TACUAR S.R.L.,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 177/2013
2013,163,23-01-2013,12500.00,VALVERDE ROBERTO ANGEL,INSTITUTO CULTURAL MUNICIPAL,Suministro 44/2013
2013,164,23-01-2013,13068.00,ASOCIACION BAHIENSE DE TANGO,INSTITUTO CULTURAL MUNICIPAL,Suministro 34/2013
2013,165,23-01-2013,3960.00,ASOCIACION AMIGOS MUSEO BELLAS ARTES Y ARTE CONTEMPORANEO,MUSEO DE ARTE CONTEMPORANEO,Suministro 21/2013
2013,154,22-01-2013,3288.00,MERCERIA - TAPICERIA MIGUEL,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 145/2013
2013,363,08-02-2013,26400.00,VALETTO  PRODUCCIONES,INSTITUTO CULTURAL MUNICIPAL,Suministro 377/2013
2013,2719,25-06-2013,2466.64,PINTURERIA FERNANDEZ,INSTITUTO CULTURAL MUNICIPAL,Suministro 2256/2013
2013,1888,13-05-2013,146.42,QUIMICA HARGOS S.R.L.,COORD. PROGRAMA ENVION,Suministro 706/2013
2013,671,12-03-2013,676.15,GILI Y CIA S.R.L.,DEPARTAMENTO CEMENTERIO,Suministro 938/2013
2013,1041,05-04-2013,16800.00,ASOCIACION ALBORADA,DELEG. BAHIA BLANCA CENTRO,Suministro 964/2013
2013,663,11-03-2013,2140.41,CORCEL AUTOMOTORES S.A.,DEP. TALLERES Y MAESTRANZA,Suministro 878/2013
2013,1149,10-04-2013,20028.30,"SEGUSUR S.H. DE GOMEZ, GUSTAVO Y GARCIA, MARTIN",SEC. DE GOBIERNO,Suministro 784/2013
2013,1164,12-04-2013,248381.62,COOPERATIVA DIGNIDAD Y PROGRESO LTDA.,SEC. DE INFRAESTRUCTURA,Suministro 1025/2013
2013,816,21-03-2013,6888.00,MAGRA ELENA,SEC. DE SALUD,Suministro 1244/2013
2013,200,24-01-2013,3088.00,CARPINTERIA SAN CAYETANO,NO USAR - ESCUELA MUNICIPAL DE FORMACION LABORAL,Suministro 282/2013
2013,2085,24-05-2013,91.78,PROMAR S.R. L,NO USAR - DIV. JUVENTUD,Suministro 1682/2013
2013,2066,23-05-2013,1157.00,KO SPORT,SUBSECRETARIA DE DEPORTES,Suministro 2258/2013
2013,4240,23-09-2013,770.70,VERDULERIA EL SANTO,SUEÑO DE BARRILETE,Suministro 3576/2013
2013,4552,11-10-2013,42215.74,LA MOLIENDA,NO USAR - DIR. DE FORTALECIMIENTO HUMANO,Suministro 3528/2013
2013,3915,30-08-2013,29979.22,COVEMA SOCIEDAD ANONIMA COMERCIAL INDUSTRIAL Y FINANCIERA,DEP. TALLERES Y MAESTRANZA,Suministro 3597/2013
2013,3923,30-08-2013,21600.00,TOURN CLAUDIA ELIZABETH,TEATRO MUNICIPAL,Suministro 3087/2013
2013,3931,30-08-2013,11587.00,REX AGENCIA DE PUBLICIDAD S.R.L.,SEC. DE GOBIERNO,Suministro 3803/2013
2013,3940,30-08-2013,11020135.77,BAHIA AMBIENTAL SAPEM,DEP. DE LOGISTICA Y MANT. URBANO,Suministro 3770/2013
2013,3934,30-08-2013,5700.00,TELLARINI ALBERTO PEDRO,SEC. DE SALUD,Suministro 3554/2013
2013,3959,03-09-2013,937.50,LA LIBRERIA,SEC. DE GOBIERNO,Suministro 3584/2013
2013,3960,03-09-2013,724.70,MERCERIA - TAPICERIA MIGUEL,SEC. DE GOBIERNO,Suministro 3584/2013
2013,4113,13-09-2013,390.00,TRANSPORTE LINEA BUS,NO USAR - DIV. TERCERA EDAD,Suministro 3746/2013
2013,3971,03-09-2013,10000.00,PROVINCIA SEGUROS S.A.,REGISTRO PATRIMONIAL,Suministro 3857/2013
2013,4610,16-10-2013,162188.45,R Y S REDES Y SERVICIOS S.A.,DEP. ELECTRICIDAD Y MECANICA,Expediente 2547/2013
2013,4603,16-10-2013,957.50,PINTURERIAS TESEI,SEC. DE INFRAESTRUCTURA,Suministro 2077/2013
2013,4918,05-11-2013,2207.50,ED-MAR ELECTRICIDAD S.A.,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 3560/2013
2013,1292,18-04-2013,944.85,LIBRERIA DEL COLEGIO,DIRECCIÓN DE POLÍTICAS DE GÉNERO,Suministro 383/2013
2013,1086,08-04-2013,3881.61,LIBRERIA DEL COLEGIO,NO USAR - J. PETETE,Suministro 374/2013
2013,631,06-03-2013,1260.00,COMPEL COMPUTACION ELECTRONICA S.R.L.,COMUNICACIONES,Suministro 654/2013
2013,750,18-03-2013,16388.00,TALLER DE CHAPA Y PINTURA LOS AMIGOS,DEP. TALLERES Y MAESTRANZA,Suministro 617/2013
2013,1074,08-04-2013,149.93,LA CASA DEL CARTUCHO - LUIS J. DREVNIAK MATERIALES ELECTRICOS,NO USAR - J. RAYITO DE SOL,Suministro 245/2013
2013,1303,19-04-2013,3522.58,LIBRERIA DEL COLEGIO,P. ENVION SALADERO,Suministro 448/2013
2013,528,27-02-2013,5100.00,TRANSPORTE AUTOMOTOR LA PATAGONIA S.R.L.,INSTITUTO CULTURAL MUNICIPAL,Suministro 846/2013
2013,508,27-02-2013,5800.00,SERVICSA,CENTRO DE SALUD MPAL. ING. WHITE,Suministro 847/2013
2013,1828,13-05-2013,122311.88,AMANCO,DEP. VIALIDAD,Suministro 1231/2013
2013,866,22-03-2013,7500.00,COOPERATIVA DE TRABAJO LA SERENATA LTDA.,INSTITUTO CULTURAL MUNICIPAL,Suministro 662/2013
2013,810,21-03-2013,9834.00,RECH JUAN CARLOS,INSTITUTO CULTURAL MUNICIPAL,Suministro 1017/2013
2013,443,19-02-2013,8000.00,BIANCO MARIA EMILIA,INSTITUTO JOSE LUIS CANTILO,Suministro 493/2013
2013,751,19-03-2013,116160.00,REMOLINO S.A.,NO USAR-SEC DE MODERNIZACION  Y CALIDAD DE GESTION,Suministro 504/2013
2013,921,26-03-2013,5520.00,LA MOLIENDA,ACCION COMUNITARIA,Suministro 530/2013
2013,445,19-02-2013,217.80,PALMA CARTELES S.R.L.,SUBSECRETARIA DE DEPORTES,Suministro 734/2013
2013,1780,09-05-2013,20000.00,TAPITEL,DIRECCION DE ESPACIOS PUBLICOS,Suministro 1529/2013
2013,2226,30-05-2013,2100.00,FERRETERIA CENTRO,MUSEO FERROWHITE,Suministro 104/2013
2013,1686,06-05-2013,1554.00,DIETRICH S.A.,COMITE TECNICO EJECUTIVO,Suministro 1786/2013
2013,1687,06-05-2013,582.35,GUSPAMAR SOCIEDAD ANONIMA,SUBSEC. SEGURIDAD Y PROTECCION CIUDADANA,Suministro 1596/2013
2013,2022,22-05-2013,12800.00,TIENDA VI-VI,DIR.DE SERVICIO SOCIAL,Suministro 1758/2013
2013,1793,09-05-2013,2460.00,MERCERIA - TAPICERIA MIGUEL,INSTITUTO CULTURAL MUNICIPAL,Suministro 1707/2013
2013,2213,29-05-2013,3380.00,TRANSPORTE RONAN,NO USAR - DIV. TERCERA EDAD,Suministro 1793/2013
2013,3176,17-07-2013,28014.00,DESAGOTES MELER,NO USAR-UNIDAD SANITARIA GRAL. CERRI,Suministro 2956/2013
2013,4000,05-09-2013,950.00,REPUESTOS MAYO,DEP. TALLERES Y MAESTRANZA,Suministro 3758/2013
2013,34,10-01-2013,5000.00,HECTOR V.  LOSI Y CIA S.R.L.,DEP. TALLERES Y MAESTRANZA,Suministro 126/2013
2013,49,11-01-2013,10000.00,EMBRAGUES ALESS,DEP. TALLERES Y MAESTRANZA,Suministro 39/2013
2013,33,10-01-2013,7865.00,TORNERIA MECANICA FURIA,DEP. TALLERES Y MAESTRANZA,Suministro 119/2013
2013,46,11-01-2013,23185.00,RECTIFICACIONES ROSARIO S.A.,DEP. TALLERES Y MAESTRANZA,Suministro 55/2013
2013,54,11-01-2013,48795.00,COOPERATIVA DE TRABAJO NOROESTE LIMITADA,SEC. DE INFRAESTRUCTURA,Suministro 236/2013
2013,80,15-01-2013,33008.80,CONTROLER SERVICIOS EMPRESARIOS S.R.L.,SUBSEC. SEGURIDAD Y PROTECCION CIUDADANA,Suministro 271/2013
2013,133,18-01-2013,10000.00,ETMAN,DEP. TALLERES Y MAESTRANZA,Suministro 209/2013
2013,1252,17-04-2013,81675.00,LA MOLIENDA,ACCION COMUNITARIA,Suministro 1104/2013
2013,2353,05-06-2013,2597.98,ZAPATILANDIA,HOGAR REFUGIO DE VIOLENCIA FAMILIAR,Suministro 1044/2013
2013,874,22-03-2013,30000.00,RODOVIA S.A.,DEP. TALLERES Y MAESTRANZA,Suministro 1276/2013
2013,3040,10-07-2013,26500.00,R Y S REDES Y SERVICIOS S.A.,DEP. PROYECTOS Y OBRAS,Exp 740/2013
2013,898,25-03-2013,13000.00,JETMAR,TEATRO MUNICIPAL,Suministro 1188/2013
2013,896,25-03-2013,30000.00,CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.,NO USAR-MAYORDOMIA,Suministro 1210/2013
2013,891,25-03-2013,25030.00,DIARIO LA NUEVA PROVINCIA S.R.L.,SEC. DE GOBIERNO,Suministro 1311/2013
2013,927,26-03-2013,22150.00,URBANISMO Y CONSTRUCCIONES S.A.,SEC. DE INFRAESTRUCTURA,Suministro 1227/2013
2013,949,26-03-2013,16000.00,LA BRUJULA SERVICIOS PERIODISTICOS,SEC. DE GOBIERNO,Suministro 1402/2013
2013,961,26-03-2013,29535.00,REX AGENCIA DE PUBLICIDAD S.R.L.,SEC. DE GOBIERNO,Suministro 1408/2013
2013,977,27-03-2013,185500.00,COOPERATIVA DE TRABAJADORES UNIDOS LIMITADA,DELEG. VILLA H. GREEN,Suministro 1413/2013
2013,946,26-03-2013,5600.00,ANGEL JORGE RENE,SEC. DE GOBIERNO,Suministro 1360/2013
2013,2368,05-06-2013,755.52,LA MOLIENDA,DELEG. VILLA H. GREEN,Suministro 1510/2013
2013,3412,30-07-2013,838.00,TRANSPORTE AUTOMOTOR LA PATAGONIA S.R.L.,NO USAR-DIR. DE TURISMO,Suministro 3010/2013
2013,3169,17-07-2013,2700.00,TRANSPORTE RONAN,MAMAS CUIDADORAS,Suministro 3021/2013
2013,103,17-01-2013,1392.00,TECNICA VIAL REPUESTERA S.H. DE E.A. GRANJA Y C.P. GIGANTE,DEP. TALLERES Y MAESTRANZA,Suministro 188/2013
2013,57,14-01-2013,88.92,PROVINCIA SEGUROS S.A.,NO USAR-SERVICIO MUNICIPAL DE EMPLEO,Suministro 206/2013
2013,359,07-02-2013,4492500.00,BENEDICTINO S.A.,NO USAR-DEP. VIVIENDA,Decreto 79/2013
2013,3387,29-07-2013,179560.80,COOPERATIVA DE TRABAJO DE INVESTIGACION Y VIGILANCIA BAHIENSE LTDA.,SUBSEC. SEGURIDAD Y PROTECCION CIUDADANA,Suministro 2829/2013
2013,3698,20-08-2013,950.00,PIANOLANDIA,NO USAR - J. PACIFICO,Suministro 2615/2013
2013,3723,20-08-2013,486450.00,RODOVIA S.A.,DEP. TALLERES Y MAESTRANZA,Suministro 2940/2013
2013,3424,30-07-2013,445.00,LIBRERIA DEL COLEGIO,MUSEO DE CIENCIAS NATURALES,Suministro 2915/2013
2013,3208,19-07-2013,2646.00,FERREIRA SPORT,PLAN APELL,Suministro 2729/2013
2013,3617,13-08-2013,8268.34,DROGUERIA IB S.A.,INSUMOS Y DROGAS,Suministro 2986/2013
2013,3324,25-07-2013,2400.00,IMPRENTA FIORE,SUBSECRETARIA DE PLANIFICACION,Suministro 2960/2013
2013,3333,25-07-2013,700.00,DUPLICENTRO SANTA FE,DIR. DE DESARROLLO Y ECONOMIA SOCIAL,Suministro 3028/2013
2013,3196,19-07-2013,4081.50,EL MUNDO DE LOS BULONES Y TORNILLOS,DEP. ELECTRICIDAD Y MECANICA,Suministro 2997/2013
2013,3389,29-07-2013,2589.00,FERRETERIA CENTRO,DELEG. GRAL. DANIEL CERRI,Suministro 2865/2013
2013,975,27-03-2013,13260.00,REALE SERVICIOS PUBLICITARIOS,SEC. DE GOBIERNO,Suministro 1368/2013
2013,2703,24-06-2013,4078545.88,CARRETERAS 2000 S.A.,DEP. VIALIDAD,Suministro 974/2013
2013,2390,05-06-2013,5133.00,"SEGUSUR S.H. DE GOMEZ, GUSTAVO Y GARCIA, MARTIN",SEC. DE INFRAESTRUCTURA,Suministro 511/2013
2013,2378,05-06-2013,79444.60,POLINAM S.R.L.,SEC. DE INFRAESTRUCTURA,Suministro 432/2013
2013,2489,11-06-2013,8620.00,FERRETERIA CENTRO,SEC. DE INFRAESTRUCTURA,Suministro 491/2013
2013,2488,11-06-2013,5662.60,FERRETERIA INDUSTRIAL FIAS S.A.,SEC. DE INFRAESTRUCTURA,Suministro 491/2013
2013,637,06-03-2013,1200.00,ASOCIACION ARGENTINA DE ACTORES,INSTITUTO CULTURAL MUNICIPAL,Suministro 943/2013
2013,3100,12-07-2013,2006.77,LA MOLIENDA,SUEÑO DE BARRILETE,Suministro 2225/2013
2013,3404,30-07-2013,84480.00,CONTI CARLOS OSCAR,SEC. DE INFRAESTRUCTURA,Suministro 2317/2013
2013,2631,18-06-2013,5778.96,SITELEC S.A.,COMUNICACIONES,Suministro 2440/2013
2013,3039,10-07-2013,915.20,QUIMICA HARGOS S.R.L.,NO USAR - ESCUELA MUNICIPAL DE FORMACION LABORAL,Suministro 2284/2013
2013,3134,16-07-2013,92474.40,VERDULERIA EL PARQUE,NO USAR - DIR. DE FORTALECIMIENTO HUMANO,Suministro 2102/2013
2013,2640,18-06-2013,16273.72,BAHIA COMUNICACIONES S.A.,COMUNICACIONES,Suministro 2577/2013
2013,4068,12-09-2013,24620.00,PINAR BAHIA S.A.,SEC. DE GOBIERNO,Suministro 2604/2013
2013,2698,24-06-2013,1778.70,ALLCHEMISTRY,BROMATOLOGIA Y  PROTECC. SALUD,Suministro 2373/2013
2013,2639,18-06-2013,24730.68,MARCOS MARIA CLARA,INSTITUTO JOSE LUIS CANTILO,Contrato 2412/2013
2013,2650,19-06-2013,27693.79,CHIARAVALLI MARIA FLORENCIA,SUEÑO DE BARRILETE,Contrato 2497/2013
2013,2678,19-06-2013,30977.00,HIRSCH MELISA BELEN,CENTRO CAPAC. Y PROMOCION VILLA MIRAMAR,Suministro 2389/2013
2013,2689,24-06-2013,36035.04,ORBE EMILIO LEONARDO,SUEÑO DE BARRILETE,Suministro 2509/2013
2013,530,27-02-2013,32000.00,GARAGE LAB,NO USAR-SEC DE MODERNIZACION  Y CALIDAD DE GESTION,Suministro 756/2013
2013,1980,17-05-2013,5280.00,KITIVER ARIEL ALBERTO,SUBSECRETARIA DE DEPORTES,Suministro 2098/2013
2013,1970,16-05-2013,4410.72,TRACK MAR SACI,DEP. TALLERES Y MAESTRANZA,Suministro 1941/2013
2013,1949,16-05-2013,4417.61,COOPERATIVA ANGEL G BORLENGHI LTDA,SUBSECRETARIA DE PLANIFICACION,Suministro 1378/2013
2013,495,26-02-2013,895.56,DISPROAL,DELEG. NORTE,Suministro 359/2013
2013,704,14-03-2013,158668.00,PIRO Y RUIZ S.C.A.,SEC. DE INFRAESTRUCTURA,Suministro 276/2013
2013,253,29-01-2013,18302.00,REX AGENCIA DE PUBLICIDAD S.R.L.,SEC. DE GOBIERNO,Suministro 400/2013
2013,227,29-01-2013,1000.00,RADIO UNIVERSAL,SEC. DE GOBIERNO,Suministro 404/2013
2013,266,29-01-2013,4600.00,IOMMI NESTOR ENRIQUE,SEC. DE GOBIERNO,Suministro 414/2013
2013,255,29-01-2013,28000.00,SASSO GERMAN FEDERICO,SEC. DE GOBIERNO,Suministro 419/2013
2013,237,29-01-2013,5600.00,RADIO NORTE,SEC. DE GOBIERNO,Suministro 417/2013
2013,2246,30-05-2013,3000.00,IOMMI NESTOR ENRIQUE,H.C.D.,Suministro 2380/2013
2013,2248,30-05-2013,3000.00,REX AGENCIA DE PUBLICIDAD S.R.L.,SEC. DE GOBIERNO,Suministro 2427/2013
2013,2249,30-05-2013,30000.00,LA BRUJULA SERVICIOS PERIODISTICOS,SEC. DE GOBIERNO,Suministro 2426/2013
2013,2274,31-05-2013,15400.00,VARNI DANIELA,DIRECCION DE EMPLEO,Suministro 2390/2013
2013,159,22-01-2013,12000.00,CALVO MANUEL ALEJANDRO,DELEG. VILLA ROSAS,Suministro 365/2013
2013,649,07-03-2013,675.00,CASA HUMBERTO LUCAIOLI S.A.,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 875/2013
2013,639,06-03-2013,2349.73,ED-MAR ELECTRICIDAD S.A.,INSTITUTO CULTURAL MUNICIPAL,Suministro 769/2013
2013,3164,17-07-2013,3000.00,FREINQUEL ALBERTO,INSTITUTO CULTURAL MUNICIPAL,Suministro 2932/2013
2013,3313,24-07-2013,408.32,DISTRIBUIDORA ARLEQUIN S.A.,SUBSECRETARIA DE DEPORTES,Suministro 3094/2013
2013,3067,11-07-2013,15000.00,LA CASA DEL CARTUCHO - LUIS J. DREVNIAK MATERIALES ELECTRICOS,SUBDIRECCION DE SISTEMAS E INFRAESTRUCTURA TECNOL,Suministro 2583/2013
2013,3053,10-07-2013,32508.93,DISPROAL,NO USAR - DIR. DE FORTALECIMIENTO HUMANO,Suministro 2144/2013
2013,2672,19-06-2013,1800.00,AUTOPARTES ARGAT,SEC. DE GOBIERNO,Suministro 2448/2013
2013,2625,18-06-2013,1086.00,DISTRIBUIDORA URUGUAY S.R.L.,SEC. DE GOBIERNO,Suministro 2473/2013
2013,2586,17-06-2013,3388.00,F Y R MUÑIZ S.C.C.,MERCADO MUNICIPAL,Suministro 2564/2013
2013,2670,19-06-2013,3320.00,EMBRAGUES ALESS,DEP. TALLERES Y MAESTRANZA,Suministro 2466/2013
2013,2662,19-06-2013,1715.93,CAMBA SOCIEDAD ANONIMA,DEP. TALLERES Y MAESTRANZA,Suministro 2369/2013
2013,2569,17-06-2013,1284.70,AUTOS DEL SUR S.A.,DEP. TALLERES Y MAESTRANZA,Suministro 2543/2013
2013,3271,23-07-2013,658.00,FERRETERIA INDUSTRIAL FIAS S.A.,DELEG. NORTE,Suministro 2300/2013
2013,2656,19-06-2013,5930.00,EMBRAGUES LEMA,DEP. TALLERES Y MAESTRANZA,Suministro 2402/2013
2013,2963,03-07-2013,161340.00,NUEVO MUNDO,ACCION COMUNITARIA,Suministro 2388/2013
2013,2801,26-06-2013,400.00,TRANSPORTE LINEA BUS,NO USAR - DIV. TERCERA EDAD,Suministro 2487/2013
2013,2575,17-06-2013,6512.22,INSIS S.R.L,COMITE TECNICO EJECUTIVO,Suministro 2567/2013
2013,2582,17-06-2013,6000.00,HERNANDEZ MORHAIN MARIA DE LA MERCEDES,SEC. DE GOBIERNO,Suministro 2301/2013
2013,2613,18-06-2013,5580.00,COMSUR S.R.L.,COMUNICACIONES,Suministro 2263/2013
2013,2185,29-05-2013,15998.00,RODOVIA S.A.,DEP. TALLERES Y MAESTRANZA,Suministro 2135/2013
2013,2282,31-05-2013,11960.48,EMSICA SRL,COMITE TECNICO EJECUTIVO,Suministro 2207/2013
2013,1720,07-05-2013,17613.00,PB MOTOS,SEC. DE GOBIERNO,Suministro 1500/2013
2013,1132,09-04-2013,350.29,PROVINCIA SEGUROS S.A.,NO USAR-SERVICIO MUNICIPAL DE EMPLEO,Suministro 1446/2013
2013,1916,15-05-2013,3900.00,LINARES JOSE MANUEL,INSTITUTO CULTURAL MUNICIPAL,Suministro 1980/2013
2013,398,15-02-2013,5613.00,OJEDA Y GUERRA S.H.,H.C.D.,Suministro 336/2013
2013,572,28-02-2013,32985.00,CASA HUMBERTO LUCAIOLI S.A.,NO USAR-DIR. GRAL DE MOVILIDAD URBANA,Suministro 474/2013
2013,402,15-02-2013,216.00,DISMAR,DELEG. GRAL. DANIEL CERRI,Suministro 464/2013
2013,610,04-03-2013,5476.07,LIBRERIA DEL COLEGIO,COORD. PROGRAMA ENVION,Suministro 498/2012
2013,1617,30-04-2013,2057.00,LIBRERIA DON BOSCO,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 1791/2013
2013,1564,30-04-2013,1967.64,PROVINCIA SEGUROS S.A.,NO USAR-SERVICIO MUNICIPAL DE EMPLEO,Suministro 1893/2013
2013,1761,08-05-2013,436.55,LA LIBRERIA,MUSEO DE ARTE CONTEMPORANEO,Suministro 1741/2013
2013,3151,17-07-2013,10000.00,OPTICA TEDESCO,SUBSECRETARIA DE GESTION Y ECON DE LA SALUD,Suministro 2990/2013
2013,4097,12-09-2013,12000.00,TRANSPORTE CERES,SUBSECRETARIA DE DEPORTES,Suministro 3610/2013
2013,2195,29-05-2013,14400.00,EXITORES ASOCIADOS,SEC. DE GOBIERNO,Suministro 2247/2013
2013,2120,27-05-2013,5000.00,CAFE X MEDIO,SEC. DE GOBIERNO,Suministro 2237/2013
2013,2163,28-05-2013,3000.00,FERNANDEZ SUÑER LEANDRO RODRIGO,SEC. DE GOBIERNO,Suministro 2233/2013
2013,2145,28-05-2013,24500.00,MERCAPIDE JORGELINA,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 2044/2013
2013,3694,16-08-2013,703.01,HOTEL LAND PLAZA,SEC. DE SALUD,Suministro 3525/2013
2013,3993,05-09-2013,1385.00,TODO CHAPA,DEP. TALLERES Y MAESTRANZA,Suministro 3699/2013
2013,4014,05-09-2013,3000.00,IMPRENTA FIORE,PLAN APELL,Suministro 3517/2013
